date,area,town,daily_cases,avg_cases,std_daily_cases,std_avg_cases
2023/2/3,North,Afula,3,3.285714286,4.689491983,5.136110267
2023/2/4,North,Afula,1,3.285714286,1.563163994,5.136110267
2023/2/5,North,Afula,5,2.857142857,7.815819971,4.46618284
2023/2/6,North,Afula,4,2.714285714,6.252655977,4.242873698
2023/2/7,North,Afula,7,3.142857143,10.94214796,4.912801125
2023/2/8,North,Afula,4,3.428571429,6.252655977,5.359419409
2023/2/9,North,Afula,1,3.571428571,1.563163994,5.58272855
2023/2/10,North,Afula,1,3.285714286,1.563163994,5.136110267
2023/2/11,North,Afula,0,3.142857143,0,4.912801125
2023/2/12,North,Afula,7,3.428571429,10.94214796,5.359419409
2023/2/13,North,Afula,1,3,1.563163994,4.689491983
2023/2/14,North,Afula,0,2,0,3.126327988
2023/2/15,North,Afula,6,2.285714286,9.378983965,3.572946273
2023/2/16,North,Afula,3,2.571428571,4.689491983,4.019564556
2023/2/17,North,Afula,1,2.571428571,1.563163994,4.019564556
2023/2/18,North,Afula,2,2.857142857,3.126327988,4.46618284
2023/2/19,North,Afula,8,3,12.50531195,4.689491983
2023/2/20,North,Afula,6,3.714285714,9.378983965,5.806037692
2023/2/21,North,Afula,4,4.285714286,6.252655977,6.699274261
2023/2/22,North,Afula,7,4.428571429,10.94214796,6.922583404
2023/2/23,North,Afula,2,4.285714286,3.126327988,6.699274261
2023/2/24,North,Afula,3,4.571428571,4.689491983,7.145892544
2023/2/25,North,Afula,0,4.285714286,0,6.699274261
2023/2/26,North,Afula,0,3.142857143,0,4.912801125
2023/2/27,North,Afula,0,2.285714286,0,3.572946273
2023/2/28,North,Afula,3,2.142857143,4.689491983,3.349637131
2023/3/1,North,Afula,3,1.571428571,4.689491983,2.456400562
2023/3/2,North,Afula,5,2,7.815819971,3.126327988
2023/3/3,North,Afula,1,1.714285714,1.563163994,2.679709704
2023/3/4,North,Afula,1,1.857142857,1.563163994,2.903018846
2023/3/5,North,Afula,3,2.285714286,4.689491983,3.572946273
2023/3/6,North,Afula,5,3,7.815819971,4.689491983
2023/3/7,North,Afula,2,2.857142857,3.126327988,4.46618284
2023/3/8,North,Afula,6,3.285714286,9.378983965,5.136110267
2023/3/9,North,Afula,4,3.142857143,6.252655977,4.912801125
2023/3/10,North,Afula,2,3.285714286,3.126327988,5.136110267
2023/3/11,North,Afula,3,3.571428571,4.689491983,5.58272855
2023/3/12,North,Afula,2,3.428571429,3.126327988,5.359419409
2023/3/13,North,Afula,2,3,3.126327988,4.689491983
2023/3/14,North,Afula,2,3,3.126327988,4.689491983
2023/3/15,North,Afula,6,3,9.378983965,4.689491983
2023/3/16,North,Afula,1,2.571428571,1.563163994,4.019564556
2023/3/17,North,Afula,5,3,7.815819971,4.689491983
2023/3/18,North,Afula,2,2.857142857,3.126327988,4.46618284
2023/3/19,North,Afula,7,3.571428571,10.94214796,5.58272855
2023/3/20,North,Afula,9,4.571428571,14.06847595,7.145892544
2023/3/21,North,Afula,6,5.142857143,9.378983965,8.039129113
2023/3/22,North,Afula,7,5.285714286,10.94214796,8.262438256
2023/3/23,North,Afula,3,5.571428571,4.689491983,8.709056539
2023/3/24,North,Afula,1,5,1.563163994,7.815819971
2023/3/25,North,Afula,5,5.428571429,7.815819971,8.485747398
2023/3/26,North,Afula,10,5.857142857,15.63163994,9.155674823
2023/3/27,North,Afula,5,5.285714286,7.815819971,8.262438256
2023/3/28,North,Afula,2,4.714285714,3.126327988,7.369201687
2023/3/29,North,Afula,4,4.285714286,6.252655977,6.699274261
2023/3/30,North,Afula,3,4.285714286,4.689491983,6.699274261
2023/3/31,North,Afula,0,4.142857143,0,6.475965119
2023/4/1,North,Afula,3,3.857142857,4.689491983,6.029346835
2023/4/2,North,Afula,4,3,6.252655977,4.689491983
2023/4/3,North,Afula,6,3.142857143,9.378983965,4.912801125
2023/4/4,North,Afula,6,3.714285714,9.378983965,5.806037692
2023/4/5,North,Afula,2,3.428571429,3.126327988,5.359419409
2023/4/6,North,Afula,0,3,0,4.689491983
2023/4/7,North,Afula,2,3.285714286,3.126327988,5.136110267
2023/4/8,North,Afula,0,2.857142857,0,4.46618284
2023/4/9,North,Afula,2,2.571428571,3.126327988,4.019564556
2023/4/10,North,Afula,2,2,3.126327988,3.126327988
2023/4/11,North,Afula,5,1.857142857,7.815819971,2.903018846
2023/4/12,North,Afula,4,2.142857143,6.252655977,3.349637131
2023/4/13,North,Afula,1,2.285714286,1.563163994,3.572946273
2023/4/14,North,Afula,1,2.142857143,1.563163994,3.349637131
2023/4/15,North,Afula,2,2.428571429,3.126327988,3.796255415
2023/4/16,North,Afula,1,2.285714286,1.563163994,3.572946273
2023/4/17,North,Afula,3,2.428571429,4.689491983,3.796255415
2023/4/18,North,Afula,5,2.428571429,7.815819971,3.796255415
2023/4/19,North,Afula,5,2.571428571,7.815819971,4.019564556
2023/4/20,North,Afula,3,2.857142857,4.689491983,4.46618284
2023/4/21,North,Afula,1,2.857142857,1.563163994,4.46618284
2023/4/22,North,Afula,3,3,4.689491983,4.689491983
2023/4/23,North,Afula,8,4,12.50531195,6.252655977
2023/4/24,North,Afula,4,4.142857143,6.252655977,6.475965119
2023/4/25,North,Afula,1,3.571428571,1.563163994,5.58272855
2023/4/26,North,Afula,1,3,1.563163994,4.689491983
2023/4/27,North,Afula,2,2.857142857,3.126327988,4.46618284
2023/4/28,North,Afula,3,3.142857143,4.689491983,4.912801125
2023/4/29,North,Afula,1,2.857142857,1.563163994,4.46618284
2023/4/30,North,Afula,6,2.571428571,9.378983965,4.019564556
2023/5/1,North,Afula,2,2.285714286,3.126327988,3.572946273
2023/5/2,North,Afula,2,2.428571429,3.126327988,3.796255415
2023/5/3,North,Afula,1,2.428571429,1.563163994,3.796255415
2023/5/4,North,Afula,3,2.571428571,4.689491983,4.019564556
2023/5/5,North,Afula,1,2.285714286,1.563163994,3.572946273
2023/5/6,North,Afula,0,2.142857143,0,3.349637131
2023/5/7,North,Afula,4,1.857142857,6.252655977,2.903018846
2023/5/8,North,Afula,0,1.571428571,0,2.456400562
2023/5/9,North,Afula,0,1.285714286,0,2.009782279
2023/5/10,North,Afula,1,1.285714286,1.563163994,2.009782279
2023/5/11,North,Afula,1,1,1.563163994,1.563163994
2023/5/12,North,Afula,2,1.142857143,3.126327988,1.786473136
2023/5/13,North,Afula,1,1.285714286,1.563163994,2.009782279
2023/5/14,North,Afula,1,0.857142857,1.563163994,1.339854852
2023/5/15,North,Afula,2,1.142857143,3.126327988,1.786473136
2023/5/16,North,Afula,1,1.285714286,1.563163994,2.009782279
2023/5/17,North,Afula,0,1.142857143,0,1.786473136
2023/5/18,North,Afula,1,1.142857143,1.563163994,1.786473136
2023/5/19,North,Afula,0,0.857142857,0,1.339854852
2023/5/20,North,Afula,0,0.714285714,0,1.11654571
2023/5/21,North,Afula,5,1.285714286,7.815819971,2.009782279
2023/5/22,North,Afula,0,1,0,1.563163994
2023/5/23,North,Afula,2,1.142857143,3.126327988,1.786473136
2023/5/24,North,Afula,2,1.428571429,3.126327988,2.233091421
2023/5/25,North,Afula,0,1.285714286,0,2.009782279
2023/5/26,North,Afula,4,1.857142857,6.252655977,2.903018846
2023/5/27,North,Afula,3,2.285714286,4.689491983,3.572946273
2023/5/28,North,Afula,0,1.571428571,0,2.456400562
2020/3/11,North,Karmi'el,0,0,0,0
2020/3/12,North,Karmi'el,0,0,0,0
2020/3/13,North,Karmi'el,0,0,0,0
2020/3/14,North,Karmi'el,0,0,0,0
2020/3/15,North,Karmi'el,15,15,32.52173536,32.52173536
2020/3/16,North,Karmi'el,0,0,0,0
2020/3/17,North,Karmi'el,0,2.142857143,0,4.645962195
2020/3/18,North,Karmi'el,0,2.142857143,0,4.645962195
2020/3/19,North,Karmi'el,0,2.142857143,0,4.645962195
2020/3/20,North,Karmi'el,0,2.142857143,0,4.645962195
2020/3/21,North,Karmi'el,0,2.142857143,0,4.645962195
2020/3/22,North,Karmi'el,0,0,0,0
2020/3/23,North,Karmi'el,0,0,0,0
2020/3/24,North,Karmi'el,15,2.142857143,32.52173536,4.645962195
2020/3/25,North,Karmi'el,30,6.428571429,65.04347072,13.93788658
2020/3/26,North,Karmi'el,0,6.428571429,0,13.93788658
2020/3/27,North,Karmi'el,0,6.428571429,0,13.93788658
2020/3/28,North,Karmi'el,15,8.571428571,32.52173536,18.58384878
2020/3/29,North,Karmi'el,30,12.85714286,65.04347072,27.87577317
2020/3/30,North,Karmi'el,0,12.85714286,0,27.87577317
2020/3/31,North,Karmi'el,45,17.14285714,97.56520608,37.16769755
2020/4/1,North,Karmi'el,15,15,32.52173536,32.52173536
2020/4/2,North,Karmi'el,0,15,0,32.52173536
2020/4/3,North,Karmi'el,0,15,0,32.52173536
2020/4/4,North,Karmi'el,0,12.85714286,0,27.87577317
2020/4/5,North,Karmi'el,0,8.571428571,0,18.58384878
2020/4/6,North,Karmi'el,0,8.571428571,0,18.58384878
2020/4/7,North,Karmi'el,0,2.142857143,0,4.645962195
2020/4/8,North,Karmi'el,15,2.142857143,32.52173536,4.645962195
2020/4/9,North,Karmi'el,0,2.142857143,0,4.645962195
2020/4/10,North,Karmi'el,0,2.142857143,0,4.645962195
2020/4/11,North,Karmi'el,0,2.142857143,0,4.645962195
2020/4/12,North,Karmi'el,0,2.142857143,0,4.645962195
2020/4/13,North,Karmi'el,0,2.142857143,0,4.645962195
2020/4/14,North,Karmi'el,0,2.142857143,0,4.645962195
2020/4/15,North,Karmi'el,0,0,0,0
2020/4/16,North,Karmi'el,0,0,0,0
2020/4/17,North,Karmi'el,0,0,0,0
2020/4/18,North,Karmi'el,0,0,0,0
2020/4/19,North,Karmi'el,0,0,0,0
2020/4/20,North,Karmi'el,0,0,0,0
2020/4/21,North,Karmi'el,0,0,0,0
2020/4/22,North,Karmi'el,0,0,0,0
2020/4/23,North,Karmi'el,0,0,0,0
2020/4/24,North,Karmi'el,0,0,0,0
2020/4/25,North,Karmi'el,0,0,0,0
2020/4/26,North,Karmi'el,0,0,0,0
2020/4/27,North,Karmi'el,0,0,0,0
2020/4/28,North,Karmi'el,0,0,0,0
2020/4/29,North,Karmi'el,0,0,0,0
2020/4/30,North,Karmi'el,0,0,0,0
2020/5/1,North,Karmi'el,0,0,0,0
2020/5/2,North,Karmi'el,0,0,0,0
2020/5/3,North,Karmi'el,0,0,0,0
2020/5/4,North,Karmi'el,0,0,0,0
2020/5/5,North,Karmi'el,0,0,0,0
2020/5/6,North,Karmi'el,0,0,0,0
2020/5/7,North,Karmi'el,0,0,0,0
2020/5/8,North,Karmi'el,0,0,0,0
2020/5/9,North,Karmi'el,0,0,0,0
2020/5/10,North,Karmi'el,0,0,0,0
2020/5/11,North,Karmi'el,0,0,0,0
2020/5/12,North,Karmi'el,0,0,0,0
2020/5/13,North,Karmi'el,0,0,0,0
2020/5/14,North,Karmi'el,0,0,0,0
2020/5/15,North,Karmi'el,0,0,0,0
2020/5/16,North,Karmi'el,0,0,0,0
2020/5/17,North,Karmi'el,0,0,0,0
2020/5/18,North,Karmi'el,0,0,0,0
2020/5/19,North,Karmi'el,0,0,0,0
2020/5/20,North,Karmi'el,0,0,0,0
2020/5/21,North,Karmi'el,0,0,0,0
2020/5/22,North,Karmi'el,0,0,0,0
2020/5/23,North,Karmi'el,0,0,0,0
2020/5/24,North,Karmi'el,0,0,0,0
2020/5/25,North,Karmi'el,0,0,0,0
2020/5/26,North,Karmi'el,0,0,0,0
2020/5/27,North,Karmi'el,0,0,0,0
2020/5/28,North,Karmi'el,0,0,0,0
2020/5/29,North,Karmi'el,0,0,0,0
2020/5/30,North,Karmi'el,0,0,0,0
2020/5/31,North,Karmi'el,0,0,0,0
2020/6/1,North,Karmi'el,0,0,0,0
2020/6/2,North,Karmi'el,0,0,0,0
2020/6/3,North,Karmi'el,0,0,0,0
2020/6/4,North,Karmi'el,0,0,0,0
2020/6/5,North,Karmi'el,0,0,0,0
2020/6/6,North,Karmi'el,0,0,0,0
2020/6/7,North,Karmi'el,0,0,0,0
2020/6/8,North,Karmi'el,0,0,0,0
2020/6/9,North,Karmi'el,0,0,0,0
2020/6/10,North,Karmi'el,0,0,0,0
2020/6/11,North,Karmi'el,0,0,0,0
2020/6/12,North,Karmi'el,0,0,0,0
2020/6/13,North,Karmi'el,0,0,0,0
2020/6/14,North,Karmi'el,0,0,0,0
2020/6/15,North,Karmi'el,0,0,0,0
2020/6/16,North,Karmi'el,0,0,0,0
2020/6/17,North,Karmi'el,15,2.142857143,32.52173536,4.645962195
2020/6/18,North,Karmi'el,0,2.142857143,0,4.645962195
2020/6/19,North,Karmi'el,0,2.142857143,0,4.645962195
2020/6/20,North,Karmi'el,0,2.142857143,0,4.645962195
2020/6/21,North,Karmi'el,0,2.142857143,0,4.645962195
2020/6/22,North,Karmi'el,0,2.142857143,0,4.645962195
2020/6/23,North,Karmi'el,0,2.142857143,0,4.645962195
2020/6/24,North,Karmi'el,0,0,0,0
2020/6/25,North,Karmi'el,0,0,0,0
2020/6/26,North,Karmi'el,0,0,0,0
2020/6/27,North,Karmi'el,0,0,0,0
2020/6/28,North,Karmi'el,0,0,0,0
2020/6/29,North,Karmi'el,0,0,0,0
2020/6/30,North,Karmi'el,0,0,0,0
2020/7/1,North,Karmi'el,0,0,0,0
2020/7/2,North,Karmi'el,0,0,0,0
2020/7/3,North,Karmi'el,0,0,0,0
2020/7/4,North,Karmi'el,0,0,0,0
2020/7/5,North,Karmi'el,0,0,0,0
2020/7/6,North,Karmi'el,0,0,0,0
2020/7/7,North,Karmi'el,0,0,0,0
2020/7/8,North,Karmi'el,0,0,0,0
2020/7/9,North,Karmi'el,0,0,0,0
2020/7/10,North,Karmi'el,0,0,0,0
2020/7/11,North,Karmi'el,0,0,0,0
2020/7/12,North,Karmi'el,0,0,0,0
2020/7/13,North,Karmi'el,0,0,0,0
2020/7/14,North,Karmi'el,0,0,0,0
2020/7/15,North,Karmi'el,0,0,0,0
2020/7/16,North,Karmi'el,0,0,0,0
2020/7/17,North,Karmi'el,0,0,0,0
2020/7/18,North,Karmi'el,0,0,0,0
2020/7/19,North,Karmi'el,0,0,0,0
2020/7/20,North,Karmi'el,0,0,0,0
2020/7/21,North,Karmi'el,0,0,0,0
2020/7/22,North,Karmi'el,0,0,0,0
2020/7/23,North,Karmi'el,0,0,0,0
2020/7/24,North,Karmi'el,0,0,0,0
2020/7/25,North,Karmi'el,0,0,0,0
2020/7/26,North,Karmi'el,0,0,0,0
2020/7/27,North,Karmi'el,2,0.285714286,4.336231381,0.619461627
2020/7/28,North,Karmi'el,0,0.285714286,0,0.619461627
2020/7/29,North,Karmi'el,0,0.285714286,0,0.619461627
2020/7/30,North,Karmi'el,0,0.285714286,0,0.619461627
2020/7/31,North,Karmi'el,0,0.285714286,0,0.619461627
2020/8/1,North,Karmi'el,2,0.571428571,4.336231381,1.238923251
2020/8/2,North,Karmi'el,0,0.571428571,0,1.238923251
2020/8/3,North,Karmi'el,1,0.428571429,2.168115691,0.92919244
2020/8/4,North,Karmi'el,7,1.428571429,15.17680983,3.09730813
2020/8/5,North,Karmi'el,1,1.571428571,2.168115691,3.407038942
2020/8/6,North,Karmi'el,4,2.142857143,8.672462763,4.645962195
2020/8/7,North,Karmi'el,1,2.285714286,2.168115691,4.955693008
2020/8/8,North,Karmi'el,0,2,0,4.336231381
2020/8/9,North,Karmi'el,0,2,0,4.336231381
2020/8/10,North,Karmi'el,1,2,2.168115691,4.336231381
2020/8/11,North,Karmi'el,0,1,0,2.168115691
2020/8/12,North,Karmi'el,0,0.857142857,0,1.858384877
2020/8/13,North,Karmi'el,2,0.571428571,4.336231381,1.238923251
2020/8/14,North,Karmi'el,0,0.428571429,0,0.92919244
2020/8/15,North,Karmi'el,3,0.857142857,6.504347072,1.858384877
2020/8/16,North,Karmi'el,0,0.857142857,0,1.858384877
2020/8/17,North,Karmi'el,4,1.285714286,8.672462763,2.787577317
2020/8/18,North,Karmi'el,1,1.428571429,2.168115691,3.09730813
2020/8/19,North,Karmi'el,2,1.714285714,4.336231381,3.716769755
2020/8/20,North,Karmi'el,9,2.714285714,19.51304122,5.884885445
2020/8/21,North,Karmi'el,5,3.428571429,10.84057845,7.433539512
2020/8/22,North,Karmi'el,3,3.428571429,6.504347072,7.433539512
2020/8/23,North,Karmi'el,0,3.428571429,0,7.433539512
2020/8/24,North,Karmi'el,10,4.285714286,21.68115691,9.291924389
2020/8/25,North,Karmi'el,1,4.285714286,2.168115691,9.291924389
2020/8/26,North,Karmi'el,2,4.285714286,4.336231381,9.291924389
2020/8/27,North,Karmi'el,4,3.571428571,8.672462763,7.743270323
2020/8/28,North,Karmi'el,5,3.571428571,10.84057845,7.743270323
2020/8/29,North,Karmi'el,2,3.428571429,4.336231381,7.433539512
2020/8/30,North,Karmi'el,6,4.285714286,13.00869414,9.291924389
2020/8/31,North,Karmi'el,13,4.714285714,28.18550398,10.22111683
2020/9/1,North,Karmi'el,10,6,21.68115691,13.00869414
2020/9/2,North,Karmi'el,16,8,34.68985105,17.34492553
2020/9/3,North,Karmi'el,9,8.714285714,19.51304122,18.89357959
2020/9/4,North,Karmi'el,5,8.714285714,10.84057845,18.89357959
2020/9/5,North,Karmi'el,4,9,8.672462763,19.51304122
2020/9/6,North,Karmi'el,3,8.571428571,6.504347072,18.58384878
2020/9/7,North,Karmi'el,15,8.857142857,32.52173536,19.2033104
2020/9/8,North,Karmi'el,15,9.571428571,32.52173536,20.75196447
2020/9/9,North,Karmi'el,9,8.571428571,19.51304122,18.58384878
2020/9/10,North,Karmi'el,18,9.857142857,39.02608243,21.37142609
2020/9/11,North,Karmi'el,10,10.57142857,21.68115691,22.92008016
2020/9/12,North,Karmi'el,12,11.71428571,26.01738829,25.39792665
2020/9/13,North,Karmi'el,7,12.28571429,15.17680983,26.63684992
2020/9/14,North,Karmi'el,13,12,28.18550398,26.01738829
2020/9/15,North,Karmi'el,24,13.28571429,52.03477658,28.80496561
2020/9/16,North,Karmi'el,16,14.28571429,34.68985105,30.9730813
2020/9/17,North,Karmi'el,23,15,49.86666089,32.52173536
2020/9/18,North,Karmi'el,4,14.14285714,8.672462763,30.66335048
2020/9/19,North,Karmi'el,13,14.28571429,28.18550398,30.9730813
2020/9/20,North,Karmi'el,6,14.14285714,13.00869414,30.66335048
2020/9/21,North,Karmi'el,12,14,26.01738829,30.35361967
2020/9/22,North,Karmi'el,21,13.57142857,45.5304295,29.42442723
2020/9/23,North,Karmi'el,25,14.85714286,54.20289227,32.21200455
2020/9/24,North,Karmi'el,29,15.71428571,62.87535503,34.07038942
2020/9/25,North,Karmi'el,24,18.57142857,52.03477658,40.26500568
2020/9/26,North,Karmi'el,19,19.42857143,41.19419812,42.12339056
2020/9/27,North,Karmi'el,15,20.71428571,32.52173536,44.91096787
2020/9/28,North,Karmi'el,1,19.14285714,2.168115691,41.50392893
2020/9/29,North,Karmi'el,8,17.28571429,17.34492553,37.47742838
2020/9/30,North,Karmi'el,29,17.85714286,62.87535503,38.71635163
2020/10/1,North,Karmi'el,15,15.85714286,32.52173536,34.38012024
2020/10/2,North,Karmi'el,21,15.42857143,45.5304295,33.4509278
2020/10/3,North,Karmi'el,11,14.28571429,23.8492726,30.9730813
2020/10/4,North,Karmi'el,3,12.57142857,6.504347072,27.25631154
2020/10/5,North,Karmi'el,15,14.57142857,32.52173536,31.59254292
2020/10/6,North,Karmi'el,16,15.71428571,34.68985105,34.07038942
2020/10/7,North,Karmi'el,5,12.28571429,10.84057845,26.63684992
2020/10/8,North,Karmi'el,8,11.28571429,17.34492553,24.46873423
2020/10/9,North,Karmi'el,4,8.857142857,8.672462763,19.2033104
2020/10/10,North,Karmi'el,0,7.285714286,0,15.79627146
2020/10/11,North,Karmi'el,3,7.285714286,6.504347072,15.79627146
2020/10/12,North,Karmi'el,6,6,13.00869414,13.00869414
2020/10/13,North,Karmi'el,9,5,19.51304122,10.84057845
2020/10/14,North,Karmi'el,4,4.857142857,8.672462763,10.53084764
2020/10/15,North,Karmi'el,7,4.714285714,15.17680983,10.22111683
2020/10/16,North,Karmi'el,1,4.285714286,2.168115691,9.291924389
2020/10/17,North,Karmi'el,0,4.285714286,0,9.291924389
2020/10/18,North,Karmi'el,2,4.142857143,4.336231381,8.982193576
2020/10/19,North,Karmi'el,1,3.428571429,2.168115691,7.433539512
2020/10/20,North,Karmi'el,3,2.571428571,6.504347072,5.575154632
2020/10/21,North,Karmi'el,2,2.285714286,4.336231381,4.955693008
2020/10/22,North,Karmi'el,0,1.285714286,0,2.787577317
2020/10/23,North,Karmi'el,6,2,13.00869414,4.336231381
2020/10/24,North,Karmi'el,1,2.142857143,2.168115691,4.645962195
2020/10/25,North,Karmi'el,4,2.428571429,8.672462763,5.265423821
2020/10/26,North,Karmi'el,3,2.714285714,6.504347072,5.884885445
2020/10/27,North,Karmi'el,1,2.428571429,2.168115691,5.265423821
2020/10/28,North,Karmi'el,4,2.714285714,8.672462763,5.884885445
2020/10/29,North,Karmi'el,2,3,4.336231381,6.504347072
2020/10/30,North,Karmi'el,0,2.142857143,0,4.645962195
2020/10/31,North,Karmi'el,1,2.142857143,2.168115691,4.645962195
2020/11/1,North,Karmi'el,1,1.714285714,2.168115691,3.716769755
2020/11/2,North,Karmi'el,1,1.428571429,2.168115691,3.09730813
2020/11/3,North,Karmi'el,1,1.428571429,2.168115691,3.09730813
2020/11/4,North,Karmi'el,1,1,2.168115691,2.168115691
2020/11/5,North,Karmi'el,5,1.428571429,10.84057845,3.09730813
2020/11/6,North,Karmi'el,7,2.428571429,15.17680983,5.265423821
2020/11/7,North,Karmi'el,2,2.571428571,4.336231381,5.575154632
2020/11/8,North,Karmi'el,2,2.714285714,4.336231381,5.884885445
2020/11/9,North,Karmi'el,8,3.714285714,17.34492553,8.053001136
2020/11/10,North,Karmi'el,4,4.142857143,8.672462763,8.982193576
2020/11/11,North,Karmi'el,6,4.857142857,13.00869414,10.53084764
2020/11/12,North,Karmi'el,9,5.428571429,19.51304122,11.76977089
2020/11/13,North,Karmi'el,6,5.285714286,13.00869414,11.46004008
2020/11/14,North,Karmi'el,3,5.428571429,6.504347072,11.76977089
2020/11/15,North,Karmi'el,4,5.714285714,8.672462763,12.38923252
2020/11/16,North,Karmi'el,2,4.857142857,4.336231381,10.53084764
2020/11/17,North,Karmi'el,5,5,10.84057845,10.84057845
2020/11/18,North,Karmi'el,3,4.571428571,6.504347072,9.911386013
